cv_strategy,fold,model,train_n,test_n,fit_seconds,accuracy,balanced_accuracy,macro_f1,weighted_f1,log_loss
citation_overlap_conservative,3,random_forest_balanced,4918,1230,0.5083,0.7951219512195122,0.6927219103793486,0.6857782206861064,0.792687955079829,0.601875704948028
citation_overlap_conservative,4,dummy_prior,4919,1229,0.029,0.5939788445890968,0.25,0.18631955079122,0.44267948601331364,1.0874086514978094
citation_overlap_conservative,4,logistic_balanced,4919,1229,0.1248,0.8201790073230268,0.7663540326872968,0.7228103412586501,0.8322458097017807,0.5591053752527478
citation_overlap_conservative,4,random_forest_balanced,4919,1229,0.599,0.871440195280716,0.787883436886109,0.7769752021893319,0.8670250030449379,0.35857009121831873
citation_overlap_conservative,5,dummy_prior,4919,1229,0.0203,0.5939788445890968,0.25,0.18631955079122,0.44267948601331364,1.0878384535978214
citation_overlap_conservative,5,logistic_balanced,4919,1229,0.0942,0.8519121236777868,0.775972356250419,0.7595074691255796,0.8563128595580402,0.48733516109312985
citation_overlap_conservative,5,random_forest_balanced,4919,1229,0.5868,0.871440195280716,0.7650940565169566,0.7811313726235403,0.8664649190840874,0.4276885375398048
location_root_grouped,1,dummy_prior,4949,1199,0.0232,0.6538782318598833,0.25,0.19768028240040342,0.5170353341181527,0.9834222740224604
location_root_grouped,1,logistic_balanced,4949,1199,0.0815,0.725604670558799,0.5727754853222843,0.5490648090181158,0.7513244482234862,0.8279454020870376
location_root_grouped,1,random_forest_balanced,4949,1199,0.6122,0.810675562969141,0.6031195528656196,0.6088298732727824,0.7978478885265397,0.5344178114638508
location_root_grouped,2,dummy_prior,4758,1390,0.0466,0.47050359712230216,0.25,0.15998043052837574,0.3010854721311014,1.628654511345146
location_root_grouped,2,logistic_balanced,4758,1390,0.1296,0.6194244604316547,0.5885340365943681,0.5596236959584584,0.615218048492414,1.9343911051634757
location_root_grouped,2,random_forest_balanced,4758,1390,0.6704,0.6467625899280576,0.6280281112667088,0.5459727433706465,0.5948612300632604,0.9983231841437412
location_root_grouped,3,dummy_prior,4990,1158,0.0395,0.5664939550949913,0.25,0.18081587651598677,0.4097244041260356,1.0833881730749286
location_root_grouped,3,logistic_balanced,4990,1158,0.1104,0.8290155440414507,0.8141713778064933,0.718403497667589,0.8499293698433077,0.5253293686273842
location_root_grouped,3,random_forest_balanced,4990,1158,0.6398,0.7987910189982729,0.7743875104059242,0.6805082140006141,0.8208833856671948,0.5763677172264757
location_root_grouped,4,dummy_prior,4834,1314,0.0241,0.6841704718417048,0.25,0.20311793944871215,0.5558691858885608,0.9496704511650339
location_root_grouped,4,logistic_balanced,4834,1314,0.1085,0.91324200913242,0.7937230048405544,0.7430327575662019,0.915906043176263,0.5781296488082872
location_root_grouped,4,random_forest_balanced,4834,1314,0.5244,0.939117199391172,0.8169217283276103,0.8120766042595645,0.9380393675385332,0.30750402653968284
location_root_grouped,5,dummy_prior,5061,1087,0.0272,0.6044158233670653,0.25,0.18836009174311927,0.4553912797616536,1.0518405113614921
location_root_grouped,5,logistic_balanced,5061,1087,0.0906,0.8316467341306347,0.7639976193220608,0.6854757750200338,0.8518505128297195,0.5625627560077769
location_root_grouped,5,random_forest_balanced,5061,1087,0.5613,0.8859245630174793,0.7335296078867763,0.7347134029321487,0.8893673580706427,0.39453429212566515
