record_id,cv_strategy,fold,model,actual,predicted,prob_arc,prob_cib,prob_morb,prob_oib,SAMPLE_URL,sample_names,citations,citation_set,citation_overlap_component,location_root,geographic_features,latitude,longitude,broad_observed_n,major_total_calc,alteration_severity,predicted_confidence,actual_probability,prediction_margin_over_actual,is_error,observed_common21_n,top_predicted_like_features
PETDB:OIB:259484d0a8de28e52b60c0c72475f853,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9974350706831812,0.0,0.0021147842613192746,0.0004501450554994955,https://www.earthchem.org/petdb/sample/259484d0a8de28e52b60c0c72475f853,MM58,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.358,124.792,18,98.953892,UNKNOWN,0.9974350706831812,0.0004501450554994955,0.9969849256276817,True,18,TIO2(WT%):4.84 || NB(PPM):4.40 || ZR(PPM):3.38 || ND(PPM):2.37 || LA(PPM):2.30
PETDB:OIB:71bec77ad3d23ee6c6b4dacbd88bb5a2,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9947184265897275,0.0,0.0023795212209910097,0.002902052189281374,https://www.earthchem.org/petdb/sample/71bec77ad3d23ee6c6b4dacbd88bb5a2,MM48,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.5,125.0,18,98.984994,UNKNOWN,0.9947184265897275,0.002902052189281374,0.9918163744004461,True,18,TIO2(WT%):4.86 || NB(PPM):3.98 || FEOT(WT%):3.11 || ZR(PPM):2.57 || CE(PPM):2.55
PETDB:OIB:91ea9fae5d6ffa9676b76d7889b2b5b7,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.992149009275632,0.0,0.0,0.007850990724368172,https://www.earthchem.org/petdb/sample/91ea9fae5d6ffa9676b76d7889b2b5b7,PJ42,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",2.305,125.365,20,99.06313,UNKNOWN,0.992149009275632,0.007850990724368172,0.9842980185512639,True,20,NB(PPM):5.03 || TIO2(WT%):4.74 || ZR(PPM):3.41 || FEOT(WT%):3.39 || P2O5(WT%):2.62
PETDB:OIB:30810c70ac981b6c3af530b9f24cd36e,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9892788323865723,0.002197872953149748,0.0021013267701451782,0.006421967890132922,https://www.earthchem.org/petdb/sample/30810c70ac981b6c3af530b9f24cd36e,MM51,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.5,125.0,20,99.01100600000001,UNKNOWN,0.9892788323865723,0.006421967890132922,0.9828568644964394,True,20,TIO2(WT%):4.81 || NB(PPM):4.33 || CR(PPM):3.75 || FEOT(WT%):3.13 || ZR(PPM):3.01
PETDB:OIB:c93cc1ab155228480824b531eb078895,citation_overlap_conservative,1,random_forest_balanced,OIB,MORB,0.003394467405598347,0.005227683535523391,0.9835510252333346,0.007826823825543562,https://www.earthchem.org/petdb/sample/c93cc1ab155228480824b531eb078895,E-169,"White, W. M., Mcbirney, A. R., ... Duncan, R. A. (1993). PETROLOGY AND GEOCHEMISTRY OF THE GALAPAGOS ISLANDS: PORTRAIT OF A PATHOLOGICAL MANTLE PLUME. J GEOPHYS RES, 98(B11), 19563.",1006ff12c465532f8c574aeaa4461b16,1006ff12c465532f8c574aeaa4461b16,"COUNTRY | ECUADOR, OCEAN | PACIFIC, OCEAN_ISLAND | GENOVESA, VOLCANO | TOWER","""OCEAN_ISLAND | GENOVESA, VOLCANO | TOWER, OCEAN | PACIFIC, COUNTRY | ECUADOR""",0.333,-89.96,17,99.68639399999999,UNKNOWN,0.9835510252333346,0.007826823825543562,0.975724201407791,True,17,K2O(WT%):3.46 || LA(PPM):2.94 || SR(PPM):2.63 || CE(PPM):2.61 || TIO2(WT%):2.59
PETDB:OIB:f67af8052766579ae64e179bb7a44087,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9806734870934903,0.0022267097867969066,0.008598506067655994,0.008501297052056996,https://www.earthchem.org/petdb/sample/f67af8052766579ae64e179bb7a44087,PJ74,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",2.735,125.17,18,99.00802,UNKNOWN,0.9806734870934903,0.008501297052056996,0.9721721900414333,True,18,TIO2(WT%):4.85 || NB(PPM):4.37 || ZR(PPM):3.31 || FEOT(WT%):3.16 || ND(PPM):2.24
PETDB:OIB:6cea4b82f82f27972c4239362628ea31,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.976357001266061,0.0051565396932411935,0.013081042312221717,0.005405416728476247,https://www.earthchem.org/petdb/sample/6cea4b82f82f27972c4239362628ea31,PJ11,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.518,125.185,18,98.906818,UNKNOWN,0.976357001266061,0.005405416728476247,0.9709515845375847,True,18,NB(PPM):4.42 || TIO2(WT%):4.30 || CE(PPM):2.56 || P2O5(WT%):2.53 || LA(PPM):2.39
PETDB:OIB:d0605be26fbc00760cf1c9c7bf96332d,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9753380222918718,0.00965245011761218,0.007926792545314896,0.007082735045200986,https://www.earthchem.org/petdb/sample/d0605be26fbc00760cf1c9c7bf96332d,PJ137,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.358,124.792,16,98.968942,UNKNOWN,0.9753380222918718,0.007082735045200986,0.9682552872466709,True,16,TIO2(WT%):4.11 || FEOT(WT%):2.87 || CR(PPM):2.71 || ZR(PPM):2.15 || AL2O3(WT%):1.63
PETDB:OIB:552a4b9bae75e82531b814fd89ebaa81,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9771731648126412,0.0022267097867969066,0.009906234154274354,0.010693891246287657,https://www.earthchem.org/petdb/sample/552a4b9bae75e82531b814fd89ebaa81,PJ73,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",2.735,125.17,18,99.007018,UNKNOWN,0.9771731648126412,0.010693891246287657,0.9664792735663535,True,18,TIO2(WT%):4.87 || NB(PPM):4.35 || ZR(PPM):3.31 || FEOT(WT%):3.16 || ND(PPM):2.20
PETDB:OIB:2a69dcc56448411dad1245af60fb0d79,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9680961043106839,0.01044930500228031,0.011087622238745473,0.010366968448290204,https://www.earthchem.org/petdb/sample/2a69dcc56448411dad1245af60fb0d79,PJ139,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.358,124.792,16,98.944934,UNKNOWN,0.9680961043106839,0.010366968448290204,0.9577291358623937,True,16,TIO2(WT%):4.30 || FEOT(WT%):2.78 || CR(PPM):2.71 || ZR(PPM):2.70 || LA(PPM):2.39
PETDB:CIB:7d17b9808956ce34c13b462bc3e6467f,citation_overlap_conservative,2,random_forest_balanced,CIB,OIB,0.00366814250771183,0.017058422852472777,0.00887326157743733,0.9704001730623778,https://www.earthchem.org/petdb/sample/7d17b9808956ce34c13b462bc3e6467f,AW84738,"Wright-grassham, A. (1987). VOLCANIC GEOLOGY, MINERALOOGY, AND PETROGENESIS OF THE DISCOVERY VOLCANIC SUBPROVINCE, SOUTHERN VICTORIA LAND, ANTARCTICA. null, null.",3bcf6eecb2611212e088d0d91f2ade9c,3bcf6eecb2611212e088d0d91f2ade9c,WEST ANTARCTIC,"""COUNTRY | ANTARCTICA, SPREADING_CENTER | WEST ANTARCTIC""",-78.332,165.1,21,99.35,UNKNOWN,0.9704001730623778,0.017058422852472777,0.9533417502099051,True,20,CR(PPM):1.04 || MGO(WT%):0.99 || CE(PPM):0.84 || CAO(WT%):0.83 || ND(PPM):0.66
PETDB:OIB:206049c494194991aae81e028bd4b116,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9617302655666957,0.007504101133631908,0.01738386379981962,0.013381769499852866,https://www.earthchem.org/petdb/sample/206049c494194991aae81e028bd4b116,PJ26,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.433,125.23,14,98.98898200000001,UNKNOWN,0.9617302655666957,0.013381769499852866,0.9483484960668429,True,14,TIO2(WT%):4.59 || ZR(PPM):3.24 || FEOT(WT%):3.08 || P2O5(WT%):2.18 || AL2O3(WT%):1.65
PETDB:OIB:3a2d61285b3642ec3db99bb3c532e8e5,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9620491314407493,0.011279739356242172,0.012035315398182745,0.014635813804825667,https://www.earthchem.org/petdb/sample/3a2d61285b3642ec3db99bb3c532e8e5,54-78,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",3.87,125.722,18,99.094212,UNKNOWN,0.9620491314407493,0.014635813804825667,0.9474133176359236,True,18,TIO2(WT%):4.83 || FEOT(WT%):3.57 || CR(PPM):3.04 || ZR(PPM):2.37 || CE(PPM):1.70
PETDB:OIB:5ba1c483a9d54bc2b3fd2e9a5ed59164,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9660558230368371,0.0022267097867969066,0.010524684891906083,0.02119278228445993,https://www.earthchem.org/petdb/sample/5ba1c483a9d54bc2b3fd2e9a5ed59164,PJ117,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",3.138,125.491,20,99.032088,UNKNOWN,0.9660558230368371,0.02119278228445993,0.9448630407523771,True,20,NB(PPM):4.90 || TIO2(WT%):4.82 || ZR(PPM):3.32 || FEOT(WT%):3.30 || CE(PPM):2.56
PETDB:ARC:3b536ace703257ca68c96b5201df99e2,citation_overlap_conservative,3,random_forest_balanced,ARC,MORB,0.019339087106678893,0.008742686653161174,0.9610924051213091,0.01082582111885067,https://www.earthchem.org/petdb/sample/3b536ace703257ca68c96b5201df99e2,352-U1440B-25R-1-W 5/9,"Shervais, J. W., Reagan, M. K., ... Vetter, S. (2018). MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART I: FOREARC BASALTS OF THE IZU-BONIN ARC FROM IODP EXPEDITION 352. GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS, null.",48042b1dae4950fef2bd2aafa0b971a1,48042b1dae4950fef2bd2aafa0b971a1,"OCEAN | PACIFIC, VOLCANIC_ARC | IZU-BONIN-MARIANA","""OCEAN | PACIFIC, VOLCANIC_ARC | IZU-BONIN-MARIANA""",28.462,142.754,21,100.0,UNKNOWN,0.9610924051213091,0.019339087106678893,0.9417533180146302,True,20,K2O(WT%):3.69 || RB(PPM):2.56 || SR(PPM):2.45 || Y(PPM):1.70 || AL2O3(WT%):1.06
PETDB:OIB:6f9ce3fa1eea2ff82c5d506c5f2c8b5f,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9556203708981548,0.021737388822066904,0.004303812970404217,0.018338427309374097,https://www.earthchem.org/petdb/sample/6f9ce3fa1eea2ff82c5d506c5f2c8b5f,PJ67,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",2.777,125.407,16,99.001006,UNKNOWN,0.9556203708981548,0.018338427309374097,0.9372819435887807,True,16,TIO2(WT%):4.82 || FEOT(WT%):3.13 || CR(PPM):2.33 || ZR(PPM):2.15 || AL2O3(WT%):1.74
PETDB:OIB:b9a8213757d42b6c833847e3c203b238,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9560669173349263,0.008105842911877395,0.015031450884116707,0.020795788869079353,https://www.earthchem.org/petdb/sample/b9a8213757d42b6c833847e3c203b238,PJ115,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",3.138,125.491,16,99.497238,UNKNOWN,0.9560669173349263,0.020795788869079353,0.9352711284658469,True,16,TIO2(WT%):4.01 || FEOT(WT%):3.63 || ZR(PPM):2.44 || CR(PPM):2.30 || AL2O3(WT%):1.47
PETDB:OIB:1916242a580830dde0a8dd836aaa7280,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9503541027578042,0.004282966604591883,0.030124226154116467,0.015238704483487719,https://www.earthchem.org/petdb/sample/1916242a580830dde0a8dd836aaa7280,MM20,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.35,125.0,18,98.949884,UNKNOWN,0.9503541027578042,0.015238704483487719,0.9351153982743164,True,18,NB(PPM):5.10 || TIO2(WT%):4.84 || ZR(PPM):3.56 || P2O5(WT%):2.69 || CE(PPM):2.59
PETDB:OIB:5350d6081710a5e9d297b8a5ccc42c1c,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9426336073577376,0.018500954425571058,0.03001980375314046,0.008845634463550835,https://www.earthchem.org/petdb/sample/5350d6081710a5e9d297b8a5ccc42c1c,PJ79,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",2.7,125.0,16,98.994994,UNKNOWN,0.9426336073577376,0.008845634463550835,0.9337879728941868,True,16,TIO2(WT%):3.56 || FEOT(WT%):3.11 || CR(PPM):2.97 || ZR(PPM):1.55 || AL2O3(WT%):1.44
PETDB:OIB:6fb53ca5d3b230bf4e32f085b4317989,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.948991958197597,0.002830466232568561,0.03129385332453099,0.016883722245303497,https://www.earthchem.org/petdb/sample/6fb53ca5d3b230bf4e32f085b4317989,PJ27,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.433,125.23,16,99.080184,UNKNOWN,0.948991958197597,0.016883722245303497,0.9321082359522934,True,16,TIO2(WT%):4.79 || FEOT(WT%):3.51 || ZR(PPM):3.35 || CR(PPM):2.22 || P2O5(WT%):2.18
PETDB:ARC:67d4889419fc77e2cb0d49795e4c506d,citation_overlap_conservative,3,random_forest_balanced,ARC,MORB,0.031272674007844524,0.005734781230183893,0.9556481378696564,0.007344406892315114,https://www.earthchem.org/petdb/sample/67d4889419fc77e2cb0d49795e4c506d,T08-20,"Todd, E., Gill, J. B., ... Pearce, J. A. (2012). A VARIABLY ENRICHED MANTLE WEDGE AND CONTRASTING MELT TYPES DURING ARC STAGES FOLLOWING SUBDUCTION INITIATION IN FIJI AND TONGA, SOUTHWEST PACIFIC. EARTH PLANET SCI LETT, 335-336, 180-194.",2cb6b10338a7fc4117a80da24b582060,2cb6b10338a7fc4117a80da24b582060,"COUNTRY | FIJI, ISLAND_GROUP | FIJI, OCEAN | PACIFIC, OCEAN_ISLAND | VITI LEVU","""OCEAN_ISLAND | VITI LEVU, COUNTRY | FIJI, OCEAN | PACIFIC, ISLAND_GROUP | FIJI""",-17.82,177.49,22,99.98,UNKNOWN,0.9556481378696564,0.031272674007844524,0.9243754638618119,True,21,K2O(WT%):4.82 || RB(PPM):3.73 || Y(PPM):2.88 || TIO2(WT%):2.48 || SR(PPM):2.46
PETDB:OIB:b13dd40b1b25ba383c780354ca0c0b20,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9452960087256447,0.03072538224133662,0.001394864568119307,0.02258374446489953,https://www.earthchem.org/petdb/sample/b13dd40b1b25ba383c780354ca0c0b20,PJ69,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",2.777,125.407,20,99.00900200000001,UNKNOWN,0.9452960087256447,0.02258374446489953,0.9227122642607452,True,20,TIO2(WT%):4.87 || NB(PPM):4.15 || FEOT(WT%):3.12 || CR(PPM):2.97 || ZR(PPM):2.07
PETDB:OIB:651224b0d789bd585bda704a63251b40,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.931961026985839,0.013545359724397105,0.044535112573520094,0.00995850071624359,https://www.earthchem.org/petdb/sample/651224b0d789bd585bda704a63251b40,PJ5,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.518,125.185,14,98.954914,UNKNOWN,0.931961026985839,0.00995850071624359,0.9220025262695954,True,14,TIO2(WT%):4.87 || FEOT(WT%):2.54 || P2O5(WT%):2.18 || ZR(PPM):2.02 || AL2O3(WT%):1.75
PETDB:OIB:4bf7adc60c860df7eae9d87af9bdbdc9,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9441483940035408,0.008981604798929288,0.023711173781081504,0.02315882741644857,https://www.earthchem.org/petdb/sample/4bf7adc60c860df7eae9d87af9bdbdc9,MM27,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.112,124.737,20,98.86074599999999,UNKNOWN,0.9441483940035408,0.02315882741644857,0.9209895665870922,True,20,NB(PPM):5.10 || TIO2(WT%):4.83 || ZR(PPM):3.55 || CR(PPM):2.85 || P2O5(WT%):2.65
PETDB:OIB:f1c3f642dcea46181c5a2551acbe5725,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9266762743944031,0.0,0.0595855139834488,0.013738211622147917,https://www.earthchem.org/petdb/sample/f1c3f642dcea46181c5a2551acbe5725,PJ8,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.518,125.185,18,98.941868,UNKNOWN,0.9266762743944031,0.013738211622147917,0.9129380627722552,True,18,NB(PPM):5.00 || TIO2(WT%):4.87 || ZR(PPM):3.41 || P2O5(WT%):2.59 || CE(PPM):2.58
PETDB:ARC:3386885b0865b3d43f0695d5acb2a80d,citation_overlap_conservative,3,random_forest_balanced,ARC,MORB,0.03586169162386236,0.0,0.9483983204167468,0.015739987959390845,https://www.earthchem.org/petdb/sample/3386885b0865b3d43f0695d5acb2a80d,T08-07,"Todd, E., Gill, J. B., ... Pearce, J. A. (2012). A VARIABLY ENRICHED MANTLE WEDGE AND CONTRASTING MELT TYPES DURING ARC STAGES FOLLOWING SUBDUCTION INITIATION IN FIJI AND TONGA, SOUTHWEST PACIFIC. EARTH PLANET SCI LETT, 335-336, 180-194.",2cb6b10338a7fc4117a80da24b582060,2cb6b10338a7fc4117a80da24b582060,"COUNTRY | FIJI, ISLAND_GROUP | FIJI, OCEAN | PACIFIC, OCEAN_ISLAND | VITI LEVU","""COUNTRY | FIJI, OCEAN | PACIFIC, ISLAND_GROUP | FIJI, OCEAN_ISLAND | VITI LEVU""",-17.83,177.52,22,100.0,UNKNOWN,0.9483983204167468,0.03586169162386236,0.9125366287928844,True,21,K2O(WT%):3.15 || RB(PPM):3.10 || SR(PPM):1.51 || CAO(WT%):1.09 || LA(PPM):0.70
PETDB:OIB:cb69e67e948a0e83ca51f4e2ce61a8c6,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.9444950002113671,0.0011873425489309477,0.017286019149001696,0.03703163809070027,https://www.earthchem.org/petdb/sample/cb69e67e948a0e83ca51f4e2ce61a8c6,MM73,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.358,124.792,20,98.969924,UNKNOWN,0.9444950002113671,0.03703163809070027,0.9074633621206668,True,20,NB(PPM):5.04 || TIO2(WT%):4.77 || ZR(PPM):3.52 || FEOT(WT%):2.66 || CE(PPM):2.57
PETDB:CIB:4a4353261ac58961f3731362045349f7,citation_overlap_conservative,2,random_forest_balanced,CIB,OIB,0.00613386232849361,0.03610048059222147,0.015309148325210275,0.9424565087540744,https://www.earthchem.org/petdb/sample/4a4353261ac58961f3731362045349f7,AW82124,"Wright-grassham, A. (1987). VOLCANIC GEOLOGY, MINERALOOGY, AND PETROGENESIS OF THE DISCOVERY VOLCANIC SUBPROVINCE, SOUTHERN VICTORIA LAND, ANTARCTICA. null, null.",3bcf6eecb2611212e088d0d91f2ade9c,3bcf6eecb2611212e088d0d91f2ade9c,WEST ANTARCTIC,"""SPREADING_CENTER | WEST ANTARCTIC, COUNTRY | ANTARCTICA""",-78.567,166.633,21,97.44,UNKNOWN,0.9424565087540744,0.03610048059222147,0.9063560281618529,True,20,CR(PPM):1.08 || MGO(WT%):0.97 || CAO(WT%):0.81 || CE(PPM):0.78 || ND(PPM):0.66
PETDB:OIB:5d0214afe484b2feb0b3d5aa880b3006,citation_overlap_conservative,3,random_forest_balanced,OIB,MORB,0.04849299829876946,0.0162201474956579,0.9167392580260476,0.018547596179525096,https://www.earthchem.org/petdb/sample/5d0214afe484b2feb0b3d5aa880b3006,10HK09,"Hastie, A. R., Fitton, J. G., ... Hoernle, K. (2016). THE COMPOSITION OF MANTLE PLUMES AND THE DEEP EARTH. EARTH PLANET SCI LETT, 444, 25.",2ecd2bd94734e5dd392d8678bc64cdab,2ecd2bd94734e5dd392d8678bc64cdab,"COUNTRY | CURACAO, OCEANIC_PLATEAU | CARIBBEAN-COLOMBIAN, OCEAN_ISLAND | CURACAO, SEA | CARIBBEAN","""OCEAN_ISLAND | CURACAO, SEA | CARIBBEAN, OCEANIC_PLATEAU | CARIBBEAN-COLOMBIAN, COUNTRY | CURACAO""",12.16,-68.994,21,97.30251,UNKNOWN,0.9167392580260476,0.018547596179525096,0.8981916618465225,True,21,K2O(WT%):3.30 || LA(PPM):3.17 || SR(PPM):3.04 || CE(PPM):2.76 || TIO2(WT%):2.52
PETDB:ARC:da7bafcfa204aefb3c0ddc23ff3bb81b,citation_overlap_conservative,3,random_forest_balanced,ARC,MORB,0.043233390630249655,0.0,0.9317577326788171,0.025008876690933064,https://www.earthchem.org/petdb/sample/da7bafcfa204aefb3c0ddc23ff3bb81b,352-U1440B-26R-1-W 52/55,"Shervais, J. W., Reagan, M. K., ... Vetter, S. (2018). MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART I: FOREARC BASALTS OF THE IZU-BONIN ARC FROM IODP EXPEDITION 352. GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS, null.",48042b1dae4950fef2bd2aafa0b971a1,48042b1dae4950fef2bd2aafa0b971a1,"OCEAN | PACIFIC, VOLCANIC_ARC | IZU-BONIN-MARIANA","""OCEAN | PACIFIC, VOLCANIC_ARC | IZU-BONIN-MARIANA""",28.462,142.754,21,99.99,UNKNOWN,0.9317577326788171,0.043233390630249655,0.8885243420485675,True,20,SR(PPM):2.32 || Y(PPM):2.24 || AL2O3(WT%):1.62 || K2O(WT%):1.08 || FEOT(WT%):0.89
PETDB:OIB:3e3e80356db8080ea0e321a8d9ef8959,citation_overlap_conservative,3,random_forest_balanced,OIB,ARC,0.8994696163738339,0.008321954648744528,0.05841853798293417,0.033789890994487606,https://www.earthchem.org/petdb/sample/3e3e80356db8080ea0e321a8d9ef8959,MM28,"Gill, J. B. (2020). Compilation of whole rock geochemistry and petrography of samples from the Sangihe Arc, northern Sulawesi, Indonesia. null, null.",0c6b6f19684ed9b6ff07575fcf81c98d,0c6b6f19684ed9b6ff07575fcf81c98d,COUNTRY | INDONESIA,"""COUNTRY | INDONESIA""",1.112,124.737,14,98.963932,UNKNOWN,0.8994696163738339,0.033789890994487606,0.8656797253793463,True,14,TIO2(WT%):4.82 || ZR(PPM):3.56 || FEOT(WT%):2.75 || P2O5(WT%):2.62 || Y(PPM):2.23
